,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,internet_service_type_id,internet_service_type,contract_type_id,contract_type,payment_type_id,payment_type
5603,4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,1,Yes,No,Yes,Yes,Yes,No,3,Yes,3,52.55, ,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5604,4500-HKANN,Male,0,Yes,Yes,23,Yes,Yes,1,No,Yes,No,Yes,No,No,3,No,2,59.7,1414.2,No,1,DSL,3,Two year,2,Mailed check
5605,4526-RMTLL,Male,0,Yes,Yes,8,Yes,Yes,1,Yes,Yes,No,Yes,No,Yes,3,Yes,4,76.15,645.8,No,1,DSL,3,Two year,4,Credit card (automatic)
5606,4568-KNYWR,Male,0,No,No,52,Yes,No,1,Yes,Yes,No,No,Yes,No,3,Yes,4,63.25,3342.45,No,1,DSL,3,Two year,4,Credit card (automatic)
5607,4615-PIVVU,Female,0,No,No,42,Yes,No,1,No,No,Yes,Yes,No,Yes,3,No,4,66.5,2762.75,No,1,DSL,3,Two year,4,Credit card (automatic)
5608,4648-YPBTM,Male,0,No,No,53,Yes,Yes,1,No,Yes,Yes,Yes,No,Yes,3,Yes,3,73.9,3958.25,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5609,4654-ULTTN,Male,0,Yes,No,70,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes,3,Yes,4,74.8,5315.8,No,1,DSL,3,Two year,4,Credit card (automatic)
5610,4664-NJCMS,Female,0,Yes,No,33,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,3,No,3,59.55,2016.3,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5611,4671-VJLCL,Female,0,No,No,63,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,Yes,4,79.85,4861.45,No,1,DSL,3,Two year,4,Credit card (automatic)
5612,4674-HGNUA,Male,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,89.9,6457.15,No,1,DSL,3,Two year,4,Credit card (automatic)
5613,4676-WLUHT,Male,0,No,No,54,No,No phone service,1,Yes,Yes,No,No,No,Yes,3,No,3,46.2,2431.95,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5614,4701-LKOZD,Female,0,No,No,70,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,89.75,6367.2,No,1,DSL,3,Two year,4,Credit card (automatic)
5615,4717-GHADL,Female,0,No,No,50,Yes,Yes,1,No,Yes,No,Yes,Yes,Yes,3,Yes,2,79.6,4024.2,No,1,DSL,3,Two year,2,Mailed check
5616,4718-WXBGI,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,91.95,6614.9,No,1,DSL,3,Two year,4,Credit card (automatic)
5617,4723-BEGSG,Male,0,Yes,No,72,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,No,4,86.65,6094.25,No,1,DSL,3,Two year,4,Credit card (automatic)
5618,4737-AQCPU,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,4,72.1,5016.65,No,1,DSL,3,Two year,4,Credit card (automatic)
5619,4737-HOBAX,Male,0,Yes,No,63,Yes,Yes,1,No,No,Yes,Yes,Yes,Yes,3,No,4,79.8,5034.05,No,1,DSL,3,Two year,4,Credit card (automatic)
5620,4751-ERMAN,Male,0,Yes,Yes,72,Yes,No,1,No,Yes,Yes,No,Yes,Yes,3,Yes,3,75.4,5480.25,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5621,4782-OSFXZ,Female,1,Yes,No,71,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,3,82.7,5831.2,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5622,4827-DPADN,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,3,83.3,6042.7,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5623,4835-YSJMR,Male,0,No,No,39,Yes,No,1,No,No,No,Yes,No,No,3,Yes,3,49.8,1971.15,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5624,4837-PZTIC,Female,0,No,No,47,No,No phone service,1,Yes,No,Yes,Yes,No,No,3,No,2,41.9,1875.25,No,1,DSL,3,Two year,2,Mailed check
5625,4849-PYRLQ,Female,1,No,No,56,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes,3,No,3,73.25,4054.2,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5626,4854-SSLTN,Male,0,Yes,Yes,2,Yes,No,1,Yes,Yes,No,Yes,No,No,3,No,2,59.5,130.5,No,1,DSL,3,Two year,2,Mailed check
5627,4859-ZSRDZ,Female,0,Yes,Yes,58,No,No phone service,1,No,No,Yes,Yes,Yes,Yes,3,Yes,4,55.5,3166.9,No,1,DSL,3,Two year,4,Credit card (automatic)
5628,4872-JCVCA,Female,0,Yes,No,71,No,No phone service,1,Yes,Yes,Yes,Yes,No,No,3,Yes,3,47.6,3377.8,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5629,4891-NLUBA,Female,0,Yes,Yes,61,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,61.45,3751.15,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5630,4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,No,3,80.2,5714.2,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5631,4915-BFSXL,Male,0,Yes,Yes,70,Yes,Yes,1,Yes,No,Yes,No,Yes,No,3,No,4,68.95,4858.7,No,1,DSL,3,Two year,4,Credit card (automatic)
5632,4922-CVPDX,Female,0,Yes,No,26,Yes,No,1,No,Yes,Yes,No,Yes,Yes,3,Yes,4,73.5,1905.7,No,1,DSL,3,Two year,4,Credit card (automatic)
5633,4940-KHCWD,Female,0,Yes,No,60,No,No phone service,1,Yes,Yes,No,Yes,No,No,3,No,3,37.7,2288.7,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5634,4967-WPNCF,Male,0,No,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,63.7,4464.8,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5635,4973-MGTON,Female,0,Yes,No,71,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,84.4,5969.3,No,1,DSL,3,Two year,4,Credit card (automatic)
5636,4992-LTJNE,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,No,No,No,No,No,3,No,3,55.3,3983.6,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5637,4994-OBRSZ,Male,0,No,Yes,14,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes,3,No,3,76.1,1054.8,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5638,5003-XZWWO,Male,0,Yes,No,71,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,No,4,84.2,5956.85,No,1,DSL,3,Two year,4,Credit card (automatic)
5639,5010-IPEAQ,Female,0,Yes,Yes,67,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,No,3,No,4,54.2,3623.95,No,1,DSL,3,Two year,4,Credit card (automatic)
5640,5067-WJEUN,Male,0,Yes,Yes,67,Yes,No,1,Yes,Yes,No,No,No,No,3,Yes,3,54.2,3838.2,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5641,5095-ETBRJ,Female,0,Yes,No,55,Yes,No,1,Yes,Yes,No,Yes,No,No,3,No,2,56.8,3112.05,No,1,DSL,3,Two year,2,Mailed check
5642,5110-CHOPY,Female,0,No,No,60,No,No phone service,1,Yes,No,Yes,No,Yes,Yes,3,No,1,53.6,3237.05,No,1,DSL,3,Two year,1,Electronic check
5643,5115-GZDEL,Male,0,No,Yes,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,67.2,4671.7,No,1,DSL,3,Two year,4,Credit card (automatic)
5644,5117-ZSMHQ,Female,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,89.9,6342.7,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5645,5126-RCXYW,Male,0,Yes,Yes,54,No,No phone service,1,No,No,Yes,Yes,No,Yes,3,No,4,46.0,2424.05,No,1,DSL,3,Two year,4,Credit card (automatic)
5646,5129-HHMZC,Female,0,Yes,No,43,Yes,Yes,1,Yes,Yes,No,Yes,Yes,Yes,3,No,4,86.45,3574.5,No,1,DSL,3,Two year,4,Credit card (automatic)
5647,5130-YPIRV,Female,0,Yes,No,62,Yes,No,1,Yes,Yes,Yes,No,Yes,No,3,Yes,4,72.0,4284.2,No,1,DSL,3,Two year,4,Credit card (automatic)
5648,5135-RDDQL,Female,0,Yes,Yes,63,Yes,No,1,Yes,No,No,No,No,No,3,Yes,3,50.65,3221.25,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5649,5148-ORICT,Female,0,Yes,No,64,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,2,74.35,4759.55,No,1,DSL,3,Two year,2,Mailed check
5650,5176-OLSKT,Female,0,Yes,No,66,Yes,Yes,1,Yes,Yes,Yes,No,No,No,3,No,3,66.9,4370.25,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5651,5181-OABFK,Female,0,Yes,Yes,56,Yes,No,1,Yes,Yes,Yes,No,No,No,3,Yes,4,61.3,3346.8,No,1,DSL,3,Two year,4,Credit card (automatic)
5652,5197-LQXXH,Female,0,Yes,No,71,Yes,Yes,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,4,83.3,5894.5,No,1,DSL,3,Two year,4,Credit card (automatic)
5653,5208-FVQKB,Male,0,Yes,No,70,Yes,No,1,Yes,Yes,No,Yes,No,Yes,3,No,2,67.95,4664.15,No,1,DSL,3,Two year,2,Mailed check
5654,5227-JSCFE,Male,1,Yes,No,71,No,No phone service,1,Yes,Yes,Yes,Yes,No,No,3,No,4,46.35,3353.4,No,1,DSL,3,Two year,4,Credit card (automatic)
5655,5232-NXPAY,Female,0,No,No,47,Yes,No,1,No,No,Yes,Yes,Yes,Yes,3,No,2,74.45,3510.3,No,1,DSL,3,Two year,2,Mailed check
5656,5248-KWLAR,Male,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,1,90.35,6325.25,No,1,DSL,3,Two year,1,Electronic check
5657,5248-RPYWW,Female,1,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,90.15,6716.45,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5658,5248-YGIJN,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,90.25,6369.45,No,1,DSL,3,Two year,4,Credit card (automatic)
5659,5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,1,No,Yes,No,Yes,Yes,Yes,3,Yes,1,54.6,3423.5,No,1,DSL,3,Two year,1,Electronic check
5660,5275-PMFUT,Male,0,Yes,Yes,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,64.8,4719.75,No,1,DSL,3,Two year,4,Credit card (automatic)
5661,5317-FLPJF,Female,0,No,No,66,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,3,61.35,4193.4,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5662,5318-YKDPV,Male,0,Yes,Yes,43,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,4,79.15,3566.6,No,1,DSL,3,Two year,4,Credit card (automatic)
5663,5320-BRKGK,Female,0,Yes,Yes,58,Yes,Yes,1,Yes,No,Yes,Yes,Yes,No,3,No,2,75.8,4415.75,No,1,DSL,3,Two year,2,Mailed check
5664,5321-NTRKC,Male,0,Yes,Yes,66,Yes,Yes,1,No,Yes,Yes,No,Yes,Yes,3,No,3,79.85,5234.95,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5665,5327-XOKKY,Male,1,Yes,No,72,Yes,Yes,1,No,No,Yes,No,Yes,Yes,3,Yes,4,73.45,5329,No,1,DSL,3,Two year,4,Credit card (automatic)
5666,5329-KRDTM,Male,1,Yes,No,72,Yes,Yes,1,No,Yes,Yes,Yes,Yes,No,3,No,4,77.35,5396.25,No,1,DSL,3,Two year,4,Credit card (automatic)
5667,5338-YHWYT,Male,0,No,Yes,37,Yes,No,1,Yes,Yes,No,Yes,No,No,3,No,4,61.45,2302.35,No,1,DSL,3,Two year,4,Credit card (automatic)
5668,5360-XGYAZ,Male,0,Yes,Yes,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,65.65,4664.5,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5669,5377-NDTOU,Female,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,2,91.05,6293.75,No,1,DSL,3,Two year,2,Mailed check
5670,5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,80.6,4946.7,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5671,5397-NSKQG,Male,0,Yes,Yes,67,No,No phone service,1,Yes,No,No,No,Yes,Yes,3,No,4,50.9,3281.65,No,1,DSL,3,Two year,4,Credit card (automatic)
5672,5456-ITGIC,Male,1,Yes,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,64.45,4641.1,No,1,DSL,3,Two year,4,Credit card (automatic)
5673,5457-COLHT,Male,0,Yes,Yes,69,Yes,No,1,Yes,Yes,No,Yes,Yes,Yes,3,No,3,80.65,5542.55,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5674,5458-CQJTA,Male,0,Yes,Yes,65,Yes,No,1,Yes,No,No,Yes,Yes,Yes,3,Yes,3,74.8,4820.15,Yes,1,DSL,3,Two year,3,Bank transfer (automatic)
5675,5472-CVMDX,Female,0,No,No,68,No,No phone service,1,Yes,No,Yes,Yes,No,No,3,No,2,38.9,2719.2,No,1,DSL,3,Two year,2,Mailed check
5676,5485-ITNPC,Male,0,Yes,No,66,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,85.9,5595.3,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5677,5494-WOZRZ,Female,0,Yes,Yes,71,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,4,82.0,5999.85,No,1,DSL,3,Two year,4,Credit card (automatic)
5678,5583-EJXRD,Male,0,Yes,Yes,44,No,No phone service,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,4,54.05,2375.2,No,1,DSL,3,Two year,4,Credit card (automatic)
5679,5614-DNZCE,Female,0,No,No,58,Yes,No,1,Yes,Yes,Yes,Yes,No,No,3,Yes,4,64.9,3795.45,No,1,DSL,3,Two year,4,Credit card (automatic)
5680,5641-DMBFJ,Female,0,Yes,No,58,Yes,Yes,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,1,84.3,4916.4,No,1,DSL,3,Two year,1,Electronic check
5681,5656-MJEFC,Male,0,Yes,Yes,42,No,No phone service,1,Yes,No,Yes,Yes,Yes,No,3,No,4,48.15,2032.3,No,1,DSL,3,Two year,4,Credit card (automatic)
5682,5676-CFLYY,Male,0,Yes,Yes,71,Yes,No,1,No,Yes,No,Yes,Yes,Yes,3,Yes,4,73.35,5154.5,No,1,DSL,3,Two year,4,Credit card (automatic)
5683,5680-LQOGP,Female,0,No,No,68,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,82.45,5646.6,No,1,DSL,3,Two year,4,Credit card (automatic)
5684,5696-JVVQY,Female,0,Yes,Yes,48,Yes,No,1,Yes,Yes,Yes,No,No,Yes,3,Yes,4,70.1,3238.4,No,1,DSL,3,Two year,4,Credit card (automatic)
5685,5702-KVQRD,Male,0,Yes,No,71,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,1,82.55,5832.65,No,1,DSL,3,Two year,1,Electronic check
5686,5707-ZMDJP,Male,0,Yes,Yes,53,Yes,No,1,Yes,Yes,No,Yes,Yes,No,3,Yes,2,69.7,3729.6,No,1,DSL,3,Two year,2,Mailed check
5687,5709-LVOEQ,Female,0,Yes,Yes,0,Yes,No,1,Yes,Yes,Yes,No,Yes,Yes,3,No,2,80.85, ,No,1,DSL,3,Two year,2,Mailed check
5688,5727-MYATE,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,90.8,6397.6,No,1,DSL,3,Two year,4,Credit card (automatic)
5689,5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,Yes,4,79.45,5502.55,No,1,DSL,3,Two year,4,Credit card (automatic)
5690,5751-USDBL,Male,0,Yes,Yes,46,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,3,No,2,81.0,3846.35,No,1,DSL,3,Two year,2,Mailed check
5691,5762-TJXGK,Female,0,No,No,52,No,No phone service,1,Yes,Yes,Yes,No,Yes,Yes,3,Yes,3,58.75,3038.55,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5692,5766-FTRTS,Male,0,Yes,No,72,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,2,84.45,6033.1,No,1,DSL,3,Two year,2,Mailed check
5693,5781-RFZRP,Male,0,Yes,No,71,Yes,Yes,1,Yes,Yes,No,Yes,Yes,No,3,No,4,73.5,5357.75,No,1,DSL,3,Two year,4,Credit card (automatic)
5694,5788-YPOEG,Female,0,Yes,Yes,34,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,2,84.75,2839.45,No,1,DSL,3,Two year,2,Mailed check
5695,5792-JALQC,Female,1,No,No,52,Yes,Yes,1,Yes,No,Yes,No,No,No,3,No,3,59.85,3103.25,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5696,5803-NQJZO,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,Yes,3,67.8,4804.65,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5697,5816-JMLGY,Female,0,Yes,Yes,70,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,3,80.4,5717.85,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5698,5840-NVDCG,Female,0,Yes,Yes,16,Yes,No,1,Yes,Yes,No,Yes,No,Yes,3,No,3,68.25,1114.85,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5699,5846-NEQVZ,Male,0,Yes,Yes,71,Yes,No,1,Yes,No,Yes,Yes,No,Yes,3,Yes,4,70.85,4973.4,No,1,DSL,3,Two year,4,Credit card (automatic)
5700,5862-BRIXZ,Male,0,No,No,46,No,No phone service,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,3,60.75,2893.4,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5701,5879-HMFFH,Female,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,88.05,6520.8,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5702,5893-PYOLZ,Male,0,No,No,56,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes,3,Yes,4,81.8,4534.45,No,1,DSL,3,Two year,4,Credit card (automatic)
5703,5915-ANOEI,Male,0,Yes,No,70,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,No,2,79.15,5536.5,No,1,DSL,3,Two year,2,Mailed check
5704,5930-GBIWP,Male,0,No,No,69,Yes,Yes,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,4,81.5,5553.25,No,1,DSL,3,Two year,4,Credit card (automatic)
5705,5980-BDHPY,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,87.1,6230.1,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5706,5982-PSMKW,Female,0,Yes,Yes,23,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,91.1,2198.3,No,1,DSL,3,Two year,4,Credit card (automatic)
5707,5993-JSUWV,Female,0,No,No,66,Yes,No,1,Yes,Yes,Yes,No,No,No,3,Yes,3,61.15,4017.45,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5708,5996-EBTKM,Female,0,Yes,Yes,67,Yes,Yes,1,No,No,Yes,Yes,No,Yes,3,Yes,3,69.9,4615.9,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5709,5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,89.05,6254.45,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5710,6013-BHCAW,Male,0,Yes,Yes,61,Yes,Yes,1,No,No,Yes,Yes,Yes,Yes,3,Yes,3,81.0,4976.15,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5711,6023-GSSXW,Female,0,Yes,No,69,Yes,No,1,No,Yes,No,No,No,Yes,3,Yes,4,61.45,4131.2,No,1,DSL,3,Two year,4,Credit card (automatic)
5712,6034-ZRYCV,Female,0,Yes,No,72,No,No phone service,1,No,Yes,Yes,No,Yes,Yes,3,Yes,1,54.2,3937.45,Yes,1,DSL,3,Two year,1,Electronic check
5713,6064-ZATLR,Female,0,No,No,27,Yes,No,1,Yes,Yes,No,No,No,No,3,No,3,52.85,1498.65,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5714,6087-YPWHO,Male,0,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,2,68.15,4808.7,No,1,DSL,3,Two year,2,Mailed check
5715,6115-ZTBFQ,Female,0,Yes,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,65.5,4919.7,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5716,6119-SPUDB,Male,0,No,No,46,No,No phone service,1,Yes,No,Yes,Yes,No,No,3,No,2,38.25,1755.35,No,1,DSL,3,Two year,2,Mailed check
5717,6120-RJKLU,Female,1,Yes,No,62,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,3,Yes,4,79.95,4819.75,No,1,DSL,3,Two year,4,Credit card (automatic)
5718,6122-EFVKN,Male,0,No,Yes,24,No,No phone service,1,Yes,No,No,Yes,No,No,3,No,2,35.75,830.8,No,1,DSL,3,Two year,2,Mailed check
5719,6122-LJADA,Male,0,Yes,Yes,70,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,90.15,6237.05,No,1,DSL,3,Two year,4,Credit card (automatic)
5720,6164-HAQTX,Male,0,No,No,71,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,No,3,No,3,53.95,3888.65,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5721,6166-YIPFO,Male,0,Yes,No,72,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,1,64.7,4746.05,No,1,DSL,3,Two year,1,Electronic check
5722,6169-PGNCD,Female,0,No,No,57,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,3,Yes,4,74.3,4166.35,No,1,DSL,3,Two year,4,Credit card (automatic)
5723,6177-PEVRA,Female,0,No,No,48,Yes,No,1,Yes,Yes,No,No,No,No,3,No,4,55.5,2627.35,No,1,DSL,3,Two year,4,Credit card (automatic)
5724,6203-HBZPA,Male,0,No,No,52,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,63.9,3334.95,No,1,DSL,3,Two year,4,Credit card (automatic)
5725,6248-TKCQV,Female,0,Yes,Yes,70,Yes,Yes,1,Yes,No,No,Yes,Yes,Yes,3,Yes,3,80.6,5460.2,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5726,6253-GNHWH,Female,0,Yes,Yes,71,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No,3,No,2,71.1,5224.95,No,1,DSL,3,Two year,2,Mailed check
5727,6258-PVZWJ,Male,0,Yes,No,68,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,90.8,6302.85,No,1,DSL,3,Two year,4,Credit card (automatic)
5728,6283-GITPX,Male,0,No,Yes,71,Yes,No,1,Yes,Yes,Yes,Yes,Yes,No,3,Yes,4,76.9,5522.7,No,1,DSL,3,Two year,4,Credit card (automatic)
5729,6288-CHQJB,Female,0,Yes,Yes,54,Yes,No,1,Yes,No,Yes,Yes,No,Yes,3,No,3,69.95,3871.85,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5730,6339-RZCBJ,Male,0,No,No,48,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes,3,No,4,78.9,3771.5,No,1,DSL,3,Two year,4,Credit card (automatic)
5731,6348-SNFUS,Male,0,Yes,Yes,72,No,No phone service,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,4,55.45,4179.2,No,1,DSL,3,Two year,4,Credit card (automatic)
5732,6365-HITVU,Female,0,Yes,Yes,71,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,4,87.25,6328.7,No,1,DSL,3,Two year,4,Credit card (automatic)
5733,6369-MCAKO,Female,0,Yes,Yes,68,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,3,89.05,6185.8,No,1,DSL,3,Two year,3,Bank transfer (automatic)
5734,6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,1,Yes,No,Yes,No,Yes,No,3,No,2,64.25,1024,No,1,DSL,3,Two year,2,Mailed check
5735,6374-AFWOX,Male,0,Yes,No,46,Yes,No,1,Yes,Yes,Yes,Yes,No,No,3,No,2,65.65,3047.15,No,1,DSL,3,Two year,2,Mailed check
5736,6384-VMJHP,Female,0,No,No,72,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes,3,Yes,4,73.0,5265.2,No,1,DSL,3,Two year,4,Credit card (automatic)
5737,6408-WHTEF,Male,0,Yes,Yes,72,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,2,89.4,6376.55,No,1,DSL,3,Two year,2,Mailed check
5738,6418-HNFED,Male,0,Yes,No,51,Yes,No,1,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,4,83.25,4089.45,No,1,DSL,3,Two year,4,Credit card (automatic)
5739,6418-PIQSP,Female,0,Yes,No,62,Yes,No,1,Yes,No,Yes,Yes,Yes,Yes,3,No,2,81.0,4985.9,No,1,DSL,3,Two year,2,Mailed check
5740,6427-FEFIG,Female,0,Yes,Yes,24,Yes,Yes,1,Yes,No,Yes,No,Yes,Yes,3,No,4,78.6,1846.65,No,1,DSL,3,Two year,4,Credit card (automatic)
5741,6434-TTGJP,Male,0,Yes,Yes,10,No,No phone service,1,Yes,Yes,Yes,Yes,No,Yes,3,No,4,53.7,521,No,1,DSL,3,Two year,4,Credit card (automatic)
5742,6437-UDQJM,Female,1,Yes,No,72,Yes,Yes,1,Yes,Yes,Yes,No,Yes,Yes,3,Yes,4,84.1,6129.65,No,1,DSL,3,Two year,4,Credit card (automatic)
5743,6439-PKTRR,Female,0,Yes,Yes,70,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,No,3,No,1,80.7,5617.95,No,1,DSL,3,Two year,1,Electronic check
5744,6461-SZMCV,Female,0,Yes,No,71,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes,3,No,3,87.95,6365.35,No,1,DSL,3,Two year,3,Bank transfer (automatic)
